row ID,label
5076,3466
5077,108
5078,344
5079,557
5080,4880
5081,5733
5082,3466
5083,3777
5084,3070
5085,167
5086,136
5087,557
5088,167
5089,2165
5090,1621
5091,1621
5092,1621
5093,1621
5094,108
5095,31
5096,3466
5097,421
5098,4615
5099,31
5100,309
5101,3466
5102,1168
5103,248
5104,3466
5105,31
5106,3466
5107,108
5108,557
5109,130
5110,108
5111,4620
5112,1621
5113,5733
5114,92
5115,167
5116,167
5117,3711
5118,344
5119,45
5120,31
5121,108
5122,6139
5123,3466
5124,451
5125,5467
5126,3466
5127,31
5128,5733
5129,375
5130,5165
5131,167
5132,3156
5133,151
5134,234
5135,3466
5136,167
5137,5165
5138,4615
5139,451
5140,31
5141,557
5142,375
5143,5641
5144,6207
5145,167
5146,344
5147,557
5148,5733
5149,15
5150,277
5151,39
5152,18
5153,296
5154,3177
5155,130
5156,399
5157,204
5158,1418
5159,309
5160,323
5161,1305
5162,250
5163,819
5164,5251
5165,130
5166,1621
5167,277
5168,155
5169,7838
5170,1531
5171,260
5172,298
5173,128
5174,248
5175,2492
5176,309
5177,92
5178,11
5179,328
5180,328
5181,6445
5182,298
5183,298
5184,3839
5185,682
5186,1482
5187,323
5188,375
5189,344
5190,378
5191,1277
5192,6371
5193,7294
5194,409
5195,1277
5196,244
5197,248
5198,309
5199,953
5200,125
5201,39
5202,7838
5203,46
5204,604
5205,441
5206,18
5207,363
5208,3094
5209,708
5210,940
5211,43
5212,155
5213,714
5214,77
5215,2615
5216,15
5217,445
5218,674
5219,298
5220,537
5221,3
5222,177
5223,661
5224,155
5225,31
5226,375
5227,3094
5228,714
5229,248
5230,58
5231,128
5232,1096
5233,309
5234,250
5235,1305
5236,375
5237,344
5238,8667
5239,336
5240,9916
5241,557
5242,298
5243,130
5244,130
5245,342
5246,31
5247,925
5248,248
5249,672
5250,15
5251,130
5252,3156
5253,151
5254,5733
5255,20
5256,4880
5257,151
5258,3156
5259,672
5260,3466
5261,31
5262,211
5263,167
5264,97
5265,674
5266,15
5267,15
5268,298
5269,5120
5270,1521
5271,1482
5272,31
5273,44
5274,11
5275,9897
5276,953
5277,347
5278,3466
5279,328
5280,451
5281,5733
5282,31
5283,204
5284,298
5285,18
5286,714
5287,1956
5288,309
5289,103
5290,20
5291,1621
5292,757
5293,151
5294,4880
5295,9897
5296,332
5297,8667
5298,309
5299,328
5300,128
5301,330
5302,44
5303,714
5304,714
5305,451
5306,818
5307,1521
5308,31
5309,344
5310,406
5311,925
5312,3466
5313,328
5314,32
5315,4880
5316,1621
5317,8667
5318,5733
5319,298
5320,1521
5321,1521
5322,11
5323,1621
5324,92
5325,244
5326,328
5327,1621
5328,8972
5329,682
5330,682
5331,468
5332,8
5333,9160
5334,347
5335,298
5336,425
5337,20
5338,31
5339,1887
5340,365
5341,8249
5342,3711
5343,128
5344,103
5345,11
5346,682
5347,18
5348,309
5349,1368
5350,5733
5351,244
5352,4880
5353,20
5354,714
5355,4880
5356,77
5357,224
5358,665
5359,682
5360,336
5361,5733
5362,11
5363,5165
5364,605
5365,347
5366,757
5367,2165
5368,451
5369,20
5370,43
5371,92
5372,6207
5373,103
5374,244
5375,336
5376,1432
5377,4951
5378,224
5379,1094
5380,309
5381,31
5382,4224
5383,8249
5384,43
5385,370
5386,103
5387,1368
5388,103
5389,9897
5390,757
5391,714
5392,5816
5393,298
5394,441
5395,71
5396,3781
5397,44
5398,1521
5399,5733
5400,558
5401,27
5402,347
5403,556
5404,298
5405,451
5406,5733
5407,97
5408,277
5409,255
5410,244
5411,50
5412,328
5413,6445
5414,371
5415,672
5416,1482
5417,378
5418,277
5419,94
5420,2790
5421,167
5422,650
5423,8027
5424,309
5425,250
5426,1277
5427,757
5428,557
5429,925
5430,672
5431,1135
5432,151
5433,1668
5434,6445
5435,1521
5436,757
5437,328
5438,375
5439,298
5440,3466
5441,255
5442,5733
5443,451
5444,32
5445,407
5446,294
5447,253
5448,94
5449,31
5450,451
5451,32
5452,3711
5453,1482
5454,277
5455,97
5456,103
5457,2399
5458,50
5459,672
5460,1135
5461,32
5462,375
5463,451
5464,17
5465,328
5466,328
5467,167
5468,277
5469,3711
5470,3711
5471,1000
5472,277
5473,27
5474,296
5475,24
5476,94
5477,1135
5478,375
5479,1418
5480,5995
5481,50
5482,328
5483,129
5484,167
5485,328
5486,1621
5487,31
5488,1597
5489,375
5490,1621
5491,136
5492,277
5493,177
5494,15
5495,5055
5496,101
5497,58
5498,328
5499,1621
5500,94
5501,167
5502,15
5503,298
5504,277
5505,20
5506,46
5507,555
5508,344
5509,1034
5510,44
5511,714
5512,328
5513,20
5514,46
5515,562
5516,4224
5517,2401
5518,44
5519,2025
5520,46
5521,15
5522,316
5523,1598
5524,46
5525,8
5526,1521
5527,136
5528,44
5529,1521
5530,316
5531,451
5532,1977
5533,5165
5534,8291
5535,46
5536,41
5537,103
5538,82
5539,7863
5540,328
5541,344
5542,115
5543,27
5544,8291
5545,15
5546,136
5547,2025
5548,123
5549,328
5550,46
5551,328
5552,8291
5553,46
5554,343
5555,44
5556,167
5557,15
5558,5908
5559,2268
5560,371
5561,255
5562,277
5563,347
5564,809
5565,11
5566,127
5567,6439
5568,167
5569,4895
5570,151
5571,18
5572,18
5573,244
5574,18
5575,136
5576,347
5577,9539
5578,77
5579,2615
5580,11
5581,818
5582,103
5583,8972
5584,672
5585,316
5586,330
5587,0
5588,46
5589,136
5590,8291
5591,3334
5592,20
5593,130
5594,46
5595,332
5596,44
5597,13
5598,248
5599,691
5600,621
5601,5120
5602,336
5603,672
5604,46
5605,15
5606,44
5607,13
5608,85
5609,255
5610,103
5611,568
5612,336
5613,557
5614,46
5615,15
5616,2664
5617,336
5618,682
5619,164
5620,103
5621,136
5622,336
5623,2025
5624,248
5625,344
5626,15
5627,136
5628,114
5629,15
5630,22
5631,36
5632,248
5633,4615
5634,277
5635,9845
5636,15
5637,46
5638,44
5639,1887
5640,103
5641,15
5642,177
5643,45
5644,375
5645,2539
5646,46
5647,136
5648,6
5649,328
5650,2615
5651,46
5652,451
5653,451
5654,528
5655,92
5656,1668
5657,328
5658,407
5659,3711
5660,231
5661,127
5662,310
5663,537
5664,491
5665,8249
5666,43
5667,15
5668,64
5669,672
5670,537
5671,336
5672,336
5673,557
5674,44
5675,99
5676,31
5677,132
5678,13
5679,36
5680,770
5681,1408
5682,155
5683,265
5684,3711
5685,20
5686,672
5687,44
5688,336
5689,46
5690,38
5691,46
5692,15
5693,8249
5694,255
5695,557
5696,82
5697,77
5698,336
5699,46
5700,27
5701,375
5702,164
5703,44
5704,1034
5705,1146
5706,17
5707,11
5708,44
5709,621
5710,770
5711,32
5712,260
5713,13
5714,454
5715,7984
5716,15
5717,277
5718,672
5719,136
5720,36
5721,1521
5722,127
5723,31
5724,44
5725,2884
5726,2615
5727,714
5728,298
5729,128
5730,309
5731,1521
5732,1482
5733,45
5734,9
5735,128
5736,58
5737,672
5738,1482
5739,45
5740,204
5741,298
5742,0
5743,332
5744,818
5745,430
5746,32
5747,7503
5748,45
5749,128
5750,451
5751,108
5752,6343
5753,136
5754,103
5755,167
5756,130
5757,925
5758,121
5759,5733
5760,155
5761,757
5762,1482
5763,757
5764,316
5765,128
5766,77
5767,370
5768,58
5769,10
5770,167
5771,344
5772,370
5773,328
5774,11
5775,128
5776,43
5777,375
5778,602
5779,682
5780,344
5781,298
5782,1277
5783,127
5784,1277
5785,45
5786,1482
5787,5251
5788,167
5789,328
5790,107
5791,672
5792,9079
5793,714
5794,1992
5795,328
5796,682
5797,344
5798,489
5799,757
5800,17
5801,451
5802,9897
5803,277
5804,8972
5805,298
5806,451
5807,44
5808,528
5809,32
5810,167
5811,5733
5812,602
5813,309
5814,50
5815,682
5816,298
5817,298
5818,1521
5819,332
5820,2165
5821,27
5822,103
5823,2316
5824,7503
5825,1277
5826,103
5827,451
5828,3711
5829,288
5830,1521
5831,46
5832,298
5833,18
5834,167
5835,103
5836,77
5837,5166
5838,91
5839,1621
5840,31
5841,50
5842,537
5843,18
5844,255
5845,103
5846,375
5847,151
5848,1482
5849,15
5850,2664
5851,8
5852,114
5853,3781
5854,103
5855,248
5856,371
5857,277
5858,253
5859,46
5860,344
5861,328
5862,4224
5863,15
5864,136
5865,1521
5866,103
5867,330
5868,336
5869,11
5870,1521
5871,136
5872,43
5873,46
5874,1025
5875,375
5876,375
5877,818
5878,277
5879,15
5880,46
5881,136
5882,1887
5883,15
5884,167
5885,18
5886,128
5887,7838
5888,393
5889,46
5890,27
5891,27
5892,544
5893,46
5894,7838
5895,15
5896,46
5897,103
5898,3334
5899,1361
5900,1277
5901,3781
5902,43
5903,1977
5904,6445
5905,375
5906,371
5907,344
5908,136
5909,4002
5910,158
5911,375
5912,451
5913,20
5914,328
5915,127
5916,714
5917,46
5918,1521
5919,136
5920,128
5921,41
5922,1597
5923,9539
5924,41
5925,682
5926,13
5927,1129
5928,8249
5929,20
5930,20
5931,15
5932,3711
5933,46
5934,9504
5935,1887
5936,9160
5937,44
5938,164
5939,328
5940,97
5941,39
5942,3711
5943,46
5944,17
5945,8972
5946,4
5947,18
5948,691
5949,650
5950,97
5951,8027
5952,451
5953,564
5954,17
5955,28
5956,1034
5957,316
5958,562
5959,328
5960,362
5961,412
5962,123
5963,8249
5964,330
5965,3711
5966,818
5967,177
5968,1034
5969,4
5970,46
5971,6
5972,44
5973,204
5974,1521
5975,13
5976,1618
5977,9
5978,564
5979,391
5980,20
5981,18
5982,316
5983,9504
5984,336
5985,204
5986,6795
5987,451
5988,328
5989,128
5990,451
5991,46
5992,12
5993,451
5994,714
5995,1208
5996,17
5997,44
5998,564
5999,650
6000,1598
6001,128
6002,818
6003,451
6004,177
6005,336
6006,328
6007,551
6008,22
6009,44
6010,17
6011,44
6012,46
6013,4
6014,97
6015,18
6016,3711
6017,328
6018,136
6019,336
6020,818
6021,13
6022,1034
6023,1618
6024,1618
6025,391
6026,6556
6027,9504
6028,44
6029,8249
6030,1387
6031,8249
6032,107
6033,818
6034,27
6035,2
6036,231
6037,64
6038,167
6039,34
6040,1521
6041,164
6042,677
6043,316
6044,46
6045,316
6046,97
6047,412
6048,53
6049,97
6050,328
6051,97
6052,97
6053,677
6054,328
6055,1598
6056,123
6057,97
6058,46
6059,677
6060,46
6061,2906
6062,3711
6063,43
6064,15
6065,9160
6066,7838
6067,78
6068,164
6069,328
6070,277
6071,151
6072,451
6073,43
6074,3647
6075,78
6076,7838
6077,151
6078,953
6079,328
6080,18
6081,151
6082,672
6083,46
6084,344
6085,8972
6086,7838
6087,234
6088,167
6089,211
6090,4895
6091,151
6092,8291
6093,171
6094,167
6095,407
6096,316
6097,3711
6098,328
6099,3711
6100,7838
6101,46
6102,7838
6103,316
6104,167
6105,328
6106,5641
6107,8972
6108,1621
6109,4359
6110,46
6111,305
6112,151
6113,167
6114,3711
6115,4735
6116,8972
6117,672
6118,97
6119,211
6120,3004
6121,3586
6122,167
6123,15
6124,1521
6125,46
6126,1521
6127,557
6128,691
6129,557
6130,164
6131,672
6132,1738
6133,3711
6134,3334
6135,1482
6136,409
6137,277
6138,7838
6139,277
6140,451
6141,43
6142,85
6143,298
6144,298
6145,6
6146,177
6147,328
6148,407
6149,211
6150,1597
6151,316
6152,1034
6153,929
6154,1208
6155,548
6156,562
6157,151
6158,328
6159,43
6160,2615
6161,18
6162,46
6163,3711
6164,328
6165,18
6166,31
6167,167
6168,87
6169,42
6170,211
6171,211
6172,151
6173,151
6174,316
6175,298
6176,7838
6177,248
6178,155
6179,167
6180,24
6181,1521
6182,43
6183,164
6184,277
6185,4880
6186,248
6187,167
6188,925
6189,604
6190,121
6191,451
6192,399
6193,757
6194,682
6195,7838
6196,244
6197,167
6198,250
6199,375
6200,103
6201,451
6202,1482
6203,31
6204,277
6205,121
6206,661
6207,167
6208,925
6209,375
6210,298
6211,451
6212,6
6213,316
6214,253
6215,248
6216,310
6217,31
6218,58
6219,6445
6220,298
6221,371
6222,1482
6223,328
6224,1482
6225,31
6226,344
6227,244
6228,1899
6229,167
6230,309
6231,43
6232,1482
6233,1096
6234,164
6235,328
6236,661
6237,167
6238,1672
6239,5733
6240,941
6241,602
6242,537
6243,4880
6244,661
6245,344
6246,31
6247,298
6248,375
6249,298
6250,1521
6251,11
6252,714
6253,250
6254,1135
6255,344
6256,298
6257,44
6258,167
6259,3711
6260,64
6261,167
6262,248
6263,406
6264,672
6265,3466
6266,2165
6267,250
6268,298
6269,309
6270,244
6271,4880
6272,1618
6273,2361
6274,22
6275,375
6276,32
6277,310
6278,5733
6279,1313
6280,451
6281,628
6282,248
6283,167
6284,298
6285,277
6286,151
6287,1521
6288,451
6289,8972
6290,277
6291,323
6292,92
6293,451
6294,260
6295,298
6296,375
6297,155
6298,332
6299,344
6300,103
6301,167
6302,298
6303,309
6304,8220
6305,31
6306,925
6307,328
6308,289
6309,451
6310,1482
6311,365
6312,2615
6313,298
6314,330
6315,167
6316,328
6317,309
6318,309
6319,3711
6320,1482
6321,288
6322,682
6323,7838
6324,757
6325,164
6326,126
6327,277
6328,1521
6329,1482
6330,164
6331,1418
6332,7838
6333,277
6334,167
6335,286
6336,128
6337,24
6338,43
6339,328
6340,31
6341,18
6342,451
6343,128
6344,451
6345,370
6346,328
6347,5760
6348,3839
6349,316
6350,167
6351,672
6352,757
6353,650
6354,167
6355,714
6356,43
6357,288
6358,277
6359,161
6360,39
6361,328
6362,11
6363,537
6364,328
6365,316
6366,328
6367,7838
6368,661
6369,6038
6370,97
6371,7503
6372,277
6373,298
6374,46
6375,46
6376,10
6377,328
6378,39
6379,7503
6380,328
6381,929
6382,2906
6383,27
6384,365
6385,5641
6386,5661
6387,164
6388,818
6389,44
6390,177
6391,3
6392,136
6393,336
6394,103
6395,136
6396,491
6397,8291
6398,1521
6399,164
6400,1609
6401,454
6402,167
6403,4
6404,128
6405,277
6406,2398
6407,43
6408,46
6409,1034
6410,6
6411,336
6412,757
6413,344
6414,248
6415,248
6416,103
6417,1135
6418,111
6419,8291
6420,336
6421,97
6422,11
6423,164
6424,672
6425,540
6426,451
6427,121
6428,1361
6429,1182
6430,5733
6431,31
6432,375
6433,434
6434,925
6435,375
6436,298
6437,451
6438,1621
6439,941
6440,277
6441,309
6442,375
6443,136
6444,602
6445,3156
6446,2165
6447,2810
6448,309
6449,925
6450,31
6451,309
6452,309
6453,277
6454,151
6455,277
6456,5733
6457,375
6458,108
6459,8
6460,309
6461,451
6462,17
6463,8
6464,348
6465,5641
6466,277
6467,375
6468,1621
6469,757
6470,151
6471,108
6472,1621
6473,162
6474,987
6475,2361
6476,248
6477,818
6478,1521
6479,224
6480,711
6481,158
6482,5733
6483,248
6484,5733
6485,1368
6486,661
6487,136
6488,3466
6489,1521
6490,925
6491,407
6492,309
6493,375
6494,277
6495,90
6496,925
6497,2165
6498,8
6499,17
6500,409
6501,277
6502,1621
6503,925
6504,7503
6505,130
6506,3156
6507,5251
6508,336
6509,8
6510,151
6511,4199
6512,4880
6513,941
6514,375
6515,32
6516,3466
6517,602
6518,336
6519,45
6520,309
6521,941
6522,407
6523,336
6524,136
6525,548
6526,3711
6527,1621
6528,45
6529,7838
6530,407
6531,672
6532,557
6533,1482
6534,155
6535,13
6536,11
6537,32
6538,33
6539,108
6540,46
6541,378
6542,12
6543,39
6544,682
6545,1482
6546,79
6547,103
6548,151
6549,164
6550,167
6551,27
6552,101
6553,5251
6554,1976
6555,309
6556,1135
6557,151
6558,63
6559,7838
6560,171
6561,7113
6562,24
6563,8231
6564,163
6565,5251
6566,31
6567,2410
6568,2578
6569,770
6570,9845
6571,92
6572,153
6573,602
6574,58
6575,682
6576,430
6577,430
6578,36
6579,7838
6580,130
6581,378
6582,3466
6583,3711
6584,370
6585,298
6586,250
6587,441
6588,1521
6589,347
6590,169
6591,167
6592,309
6593,1496
6594,24
6595,375
6596,691
6597,103
6598,114
6599,7113
6600,87
6601,5892
6602,1521
6603,98
6604,1482
6605,332
6606,328
6607,31
6608,336
6609,101
6610,298
6611,187
6612,375
6613,5830
6614,130
6615,953
6616,31
6617,136
6618,5892
6619,1521
6620,6409
6621,1521
6622,7294
6623,399
6624,44
6625,12
6626,5069
6627,309
6628,46
6629,8203
6630,58
6631,128
6632,319
6633,151
6634,1135
6635,31
6636,1208
6637,11
6638,322
6639,332
6640,328
6641,826
6642,430
6643,84
6644,3156
6645,2189
6646,7299
6647,298
6648,494
6649,87
6650,101
6651,1168
6652,262
6653,108
6654,87
6655,925
6656,3466
6657,277
6658,298
6659,7463
6660,3466
6661,358
6662,130
6663,494
6664,151
6665,40
6666,8667
6667,224
6668,151
6669,224
6670,1621
6671,925
6672,177
6673,1368
6674,298
6675,8
6676,316
6677,6319
6678,1135
6679,1261
6680,1621
6681,277
6682,925
6683,1621
6684,8667
6685,8
6686,1368
6687,3466
6688,358
6689,3466
6690,44
6691,5890
6692,121
6693,8
6694,45
6695,309
6696,119
6697,347
6698,31
6699,3466
6700,2107
6701,3711
6702,1992
6703,370
6704,344
6705,7526
6706,17
6707,8
6708,211
6709,1094
6710,255
6711,451
6712,5733
6713,757
6714,344
6715,3466
6716,25
6717,8
6718,309
6719,672
6720,5733
6721,58
6722,12
6723,3466
6724,211
6725,63
6726,1621
6727,44
6728,151
6729,32
6730,7918
6731,1261
6732,2363
6733,3156
6734,94
6735,1094
6736,344
6737,309
6738,94
6739,31
6740,103
6741,7918
6742,818
6743,1368
6744,5120
6745,682
6746,234
6747,101
6748,3156
6749,844
6750,451
6751,3156
6752,1521
6753,672
6754,358
6755,818
6756,2535
6757,1621
6758,430
6759,101
6760,672
6761,3466
6762,441
6763,277
6764,224
6765,25
6766,1521
6767,277
6768,83
6769,94
6770,672
6771,220
6772,309
6773,370
6774,220
6775,3777
6776,128
6777,167
6778,309
6779,1521
6780,101
6781,451
6782,8
6783,1621
6784,220
6785,126
6786,1521
6787,1368
6788,2110
6789,1621
6790,628
6791,441
6792,167
6793,1248
6794,8972
6795,1521
6796,255
6797,277
6798,3711
6799,43
6800,231
6801,114
6802,214
6803,18
6804,8249
6805,328
6806,1672
6807,328
6808,20
6809,36
6810,90
6811,1185
6812,4829
6813,18
6814,167
6815,328
6816,1672
6817,336
6818,701
6819,43
6820,6371
6821,114
6822,17
6823,1929
6824,953
6825,328
6826,136
6827,10
6828,6371
6829,46
6830,328
6831,7062
6832,44
6833,20
6834,136
6835,451
6836,231
6837,328
6838,770
6839,204
6840,114
6841,1521
6842,167
6843,1521
6844,555
6845,328
6846,1408
6847,111
6848,8291
6849,1375
6850,155
6851,375
6852,328
6853,328
6854,43
6855,650
6856,328
6857,316
6858,328
6859,121
6860,18
6861,136
6862,1036
6863,44
6864,1672
6865,7838
6866,44
6867,43
6868,1482
6869,36
6870,1129
6871,328
6872,17
6873,1036
6874,328
6875,344
6876,27
6877,35
6878,231
6879,18
6880,605
6881,167
6882,1897
6883,46
6884,244
6885,1524
6886,114
6887,107
6888,336
6889,309
6890,298
6891,36
6892,20
6893,818
6894,166
6895,328
6896,167
6897,3839
6898,770
6899,8027
6900,8249
6901,43
6902,36
6903,3248
6904,1432
6905,53
6906,3334
6907,344
6908,244
6909,8027
6910,437
6911,17
6912,3
6913,43
6914,328
6915,1727
6916,11
6917,8291
6918,1036
6919,621
6920,1375
6921,451
6922,8249
6923,5816
6924,53
6925,9
6926,7
6927,1361
6928,1482
6929,97
6930,1418
6931,309
6932,248
6933,953
6934,925
6935,375
6936,13
6937,451
6938,43
6939,31
6940,25
6941,121
6942,1929
6943,8
6944,925
6945,7918
6946,119
6947,672
6948,1482
6949,2165
6950,31
6951,101
6952,407
6953,167
6954,378
6955,1094
6956,298
6957,277
6958,375
6959,1521
6960,328
6961,43
6962,2
6963,328
6964,22
6965,661
6966,167
6967,6207
6968,151
6969,5733
6970,2054
6971,1361
6972,309
6973,1418
6974,298
6975,277
6976,5733
6977,244
6978,1521
6979,1521
6980,298
6981,1245
6982,27
6983,298
6984,309
6985,277
6986,108
6987,714
6988,13
6989,31
6990,430
6991,661
6992,298
6993,757
6994,114
6995,101
6996,336
6997,1368
6998,309
6999,1368
7000,5892
7001,31
7002,22
7003,682
7004,6445
7005,1482
7006,277
7007,31
7008,11
7009,3466
7010,344
7011,375
7012,31
7013,2165
7014,1482
7015,757
7016,375
7017,818
7018,548
7019,43
7020,3334
7021,925
7022,164
7023,369
7024,1418
7025,336
7026,1418
7027,375
7028,328
7029,1
7030,430
7031,1521
7032,328
7033,1368
7034,375
7035,27
7036,44
7037,1521
7038,164
7039,3334
7040,277
7041,8667
7042,167
7043,119
7044,119
7045,94
7046,1368
7047,101
7048,32
7049,8
7050,167
7051,224
7052,1521
7053,399
7054,378
7055,6445
7056,4880
7057,407
7058,167
7059,494
7060,375
7061,119
7062,451
7063,43
7064,1727
7065,27
7066,101
7067,248
7068,224
7069,1956
7070,1094
7071,309
7072,1521
7073,43
7074,378
7075,277
7076,3466
7077,3004
7078,167
7079,8667
7080,356
7081,211
7082,328
7083,309
7084,37
7085,298
7086,151
7087,43
7088,494
7089,309
7090,106
7091,32
7092,121
7093,97
7094,309
7095,119
7096,121
7097,344
7098,8667
7099,8220
7100,161
7101,298
7102,119
7103,77
7104,7492
7105,167
7106,119
7107,119
7108,453
7109,358
7110,167
7111,494
7112,602
7113,167
7114,375
7115,9018
7116,167
7117,136
7118,925
7119,2615
7120,344
7121,309
7122,953
7123,3094
7124,108
7125,4880
7126,356
7127,7918
7128,925
7129,602
7130,375
7131,344
7132,309
7133,151
7134,661
7135,358
7136,925
7137,101
7138,3156
7139,602
7140,106
7141,328
7142,248
7143,375
7144,8667
7145,8667
7146,309
7147,31
7148,309
7149,211
7150,1621
7151,24
7152,167
7153,7918
7154,269
7155,407
7156,17
7157,77
7158,260
7159,167
7160,150
7161,313
7162,173
7163,97
7164,375
7165,1621
7166,8
7167,5733
7168,151
7169,7918
7170,344
7171,5733
7172,167
7173,3156
7174,119
7175,557
7176,43
7177,298
7178,3054
7179,58
7180,328
7181,344
7182,39
7183,399
7184,31
7185,44
7186,8
7187,407
7188,8
7189,5165
7190,451
7191,3156
7192,2165
7193,1418
7194,101
7195,234
7196,8
7197,1182
7198,31
7199,4880
7200,375
7201,101
7202,672
7203,1521
7204,5120
7205,17
7206,101
7207,277
7208,441
7209,1014
7210,128
7211,244
7212,298
7213,167
7214,18
7215,44
7216,114
7217,3156
7218,101
7219,309
7220,375
7221,1521
7222,605
7223,1621
7224,925
7225,20
7226,1621
7227,5165
7228,3156
7229,17
7230,211
7231,151
7232,1096
7233,27
7234,31
7235,17
7236,925
7237,31
7238,211
7239,224
7240,234
7241,25
7242,925
7243,925
7244,277
7245,17
7246,309
7247,3156
7248,407
7249,187
7250,244
7251,101
7252,18
7253,430
7254,298
7255,151
7256,925
7257,18
7258,224
7259,309
7260,8667
7261,130
7262,358
7263,151
7264,85
7265,31
7266,31
7267,3526
7268,101
7269,330
7270,46
7271,24
7272,77
7273,309
7274,106
7275,3781
7276,92
7277,344
7278,13
7279,1521
7280,8291
7281,370
7282,27
7283,119
7284,336
7285,167
7286,250
7287,344
7288,10
7289,451
7290,43
7291,941
7292,27
7293,336
7294,661
7295,714
7296,250
7297,128
7298,336
7299,43
7300,328
7301,170
7302,128
7303,43
7304,4099
7305,58
7306,106
7307,250
7308,45
7309,31
7310,167
7311,277
7312,7503
7313,375
7314,953
7315,244
7316,309
7317,451
7318,136
7319,1482
7320,309
7321,757
7322,13
7323,8291
7324,244
7325,127
7326,277
7327,757
7328,24
7329,277
7330,451
7331,8
7332,309
7333,6
7334,6207
7335,3334
7336,336
7337,1521
7338,309
7339,10
7340,43
7341,5069
7342,1521
7343,8
7344,1482
7345,31
7346,3334
7347,103
7348,4338
7349,9
7350,77
7351,4615
7352,106
7353,1482
7354,114
7355,328
7356,925
7357,925
7358,8
7359,757
7360,309
7361,31
7362,328
7363,602
7364,9178
7365,155
7366,298
7367,602
7368,1521
7369,375
7370,2654
7371,375
7372,17
7373,1482
7374,344
7375,106
7376,3466
7377,211
7378,277
7379,375
7380,298
7381,1609
7382,13
7383,155
7384,13
7385,1521
7386,913
7387,167
7388,661
7389,167
7390,925
7391,309
7392,925
7393,277
7394,987
7395,32
7396,248
7397,248
7398,344
7399,1621
7400,31
7401,114
7402,94
7403,77
7404,8
7405,3156
7406,31
7407,602
7408,3466
7409,167
7410,79
7411,1621
7412,31
7413,1166
7414,101
7415,167
7416,2189
7417,375
7418,1621
7419,106
7420,31
7421,3466
7422,1368
7423,94
7424,3156
7425,101
7426,5120
7427,1865
7428,375
7429,3466
7430,114
7431,173
7432,83
7433,31
7434,441
7435,344
7436,31
7437,987
7438,167
7439,31
7440,403
7441,167
7442,1621
7443,58
7444,358
7445,1248
7446,79
7447,83
7448,114
7449,17
7450,128
7451,32
7452,130
7453,32
7454,234
7455,8318
7456,101
7457,31
7458,27
7459,747
7460,92
7461,714
7462,3533
7463,71
7464,298
7465,151
7466,224
7467,92
7468,358
7469,31
7470,344
7471,63
7472,296
7473,987
7474,25
7475,248
7476,403
7477,2845
7478,330
7479,1534
7480,1621
7481,493
7482,628
7483,24
7484,344
7485,151
7486,31
7487,818
7488,3466
7489,211
7490,31
7491,187
7492,97
7493,528
7494,3148
7495,7113
7496,319
7497,24
7498,403
7499,925
7500,1368
7501,115
7502,2762
7503,167
7504,2189
7505,17
7506,602
7507,5733
7508,15
7509,277
7510,298
7511,1521
7512,224
7513,925
7514,330
7515,298
7516,151
7517,1621
7518,277
7519,628
7520,3466
7521,1168
7522,224
7523,101
7524,18
7525,211
7526,151
7527,3094
7528,277
7529,665
7530,101
7531,407
7532,8
7533,925
7534,49
7535,211
7536,151
7537,1521
7538,101
7539,2316
7540,167
7541,1168
